"","artist_name","genre","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence","Born","Death","X","period"
"6972","Wolfgang Amadeus Mozart","Classical","Symphony No. 39 in E-Flat Major, K. 543: III. Menuetto (Allegretto) – Trio","008PMqFN83j1WWbm4mwkAk",24,0.956,0.339,216253,0.0627,0.671,"D#",0.124,-21.887,"Major",0.0368,156.037,"3/4",0.401,1756,"91","","classical"
"6973","Wolfgang Amadeus Mozart","Classical","Symphony No. 40 in G Minor, K. 550: I. Allegro molto","1lSgBcJUBQyZVGjuTJu0dP",33,0.988,0.356,422413,0.311,0.848,"G",0.182,-14.225,"Minor",0.0372,116.517,"4/4",0.259,1756,"91","","classical"
"6974","Wolfgang Amadeus Mozart","Classical","Piano Sonata No. 2 in F Major, K. 280: III. Presto","7gfk2MKArCQqntJm8Tmduf",30,0.994,0.364,266400,0.109,0.925,"F",0.094,-23.766,"Major",0.0387,93.088,"4/4",0.552,1756,"91","","classical"
"6975","Wolfgang Amadeus Mozart","Classical","Mozart: Eine kleine Nachtmusik, K. 525: II. Romanze (Andante)","3YPgZvBPN3d4yxtijMhBMN",52,0.963,0.245,344640,0.0473,0.0789,"C",0.0798,-23.563,"Major",0.0494,69.457,"4/4",0.128,1756,"91","","classical"
"6976","Wolfgang Amadeus Mozart","Classical","String Quintet in G minor KV516: String Quintet in G minor KV516: I. Allegro","5a0AKxzDMk2uGgqtYbVJZt",41,0.974,0.376,630333,0.0829,0.415,"G",0.127,-20.391,"Minor",0.0421,138.744,"4/4",0.218,1756,"91","","classical"
"6977","Wolfgang Amadeus Mozart","Classical","Che soave zeffiretto","4ut26ZXnJJLZjrIj8JxN56",37,0.981,0.221,164293,0.124,2.06e-06,"A#",0.114,-19.49,"Major",0.0557,78.871,"4/4",0.248,1756,"91","","classical"
"6978","Wolfgang Amadeus Mozart","Classical","Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": 1. Allegro","5lhSODx1xUcGIMqN9TiCQx",28,0.988,0.272,255000,0.0614,0.938,"C",0.0847,-29.026,"Major",0.0351,142.255,"4/4",0.537,1756,"91","","classical"
"6979","Wolfgang Amadeus Mozart","Classical","Die Zauberflöte, K. 620, Act II: Papagena! Papagena! Papagena! (Live)","3dHugMiFNZEV0s8cqvrNfv",0,0.827,0.472,321160,0.106,0,"G",0.113,-26.152,"Major",0.1,132.524,"4/4",0.432,1756,"91","","classical"
"6980","Wolfgang Amadeus Mozart","Classical","String Quartet No. 14 in G Major, K. 387: IV. Molto allegro","55H6ztBOcDtsgOHlNMrvr2",21,0.969,0.517,310787,0.195,0.859,"D",0.421,-15.422,"Major",0.0374,84.882,"4/4",0.456,1756,"91","","classical"
"6981","Wolfgang Amadeus Mozart","Classical","La clemenza di Tito, K. 621, Act II: Tardi s'avvede d'un tradimento","65gbJzDH3LCqj4II2cGj81",0,0.987,0.283,123373,0.139,0.195,"C",0.355,-22.362,"Major",0.0478,76.202,"3/4",0.298,1756,"91","","classical"
"6982","Wolfgang Amadeus Mozart","Classical","Piano Sonata No. 8 in A Minor, K. 310/300d: I. Presto","1qrudMkez2fF0PznUOQwhU",0,0.991,0.312,207973,0.21,0.891,"A",0.0893,-21.491,"Minor",0.0398,89.254,"4/4",0.442,1756,"91","","classical"
"6983","Wolfgang Amadeus Mozart","Classical","The Magic Flute, Overture, K620","5dODGl4h0ry5osXAKvJekC",22,0.985,0.337,409760,0.118,0.884,"D#",0.171,-19.068,"Major",0.0405,85.186,"4/4",0.066,1756,"91","","classical"
"6984","Wolfgang Amadeus Mozart","Classical","交響曲 第25番 ト短調 K.183 第1楽章 - バイオリンバージョン","0KEmEaaP6j5kw1qrVqGNDi",0,0.99,0.267,586588,0.313,0.888,"G",0.152,-7.935,"Minor",0.0363,84.353,"4/4",0.215,1756,"91","","classical"
"6985","Wolfgang Amadeus Mozart","Classical","Divertimento in D Major, K. 136 ""Salzburg Symphony No. 1"": I. Allegro","1Wt1L97Vv4XmQtr6TLMPPs",10,0.687,0.321,252467,0.146,0.649,"D",0.264,-21.739,"Major",0.0374,139.12,"4/4",0.362,1756,"91","","classical"
"6986","Wolfgang Amadeus Mozart","Classical","Le nozze di Figaro, K.492: Overture","7KY086jJEEaFUoJqyBgFwy",40,0.924,0.308,261627,0.124,0.947,"D",0.147,-19.801,"Major",0.0406,139.778,"4/4",0.256,1756,"91","","classical"
"6987","Wolfgang Amadeus Mozart","Classical","String Quartet No. 23 in F Major, K. 590: I. Allegro moderato","0WQL28IHDujXqzL4PHBEYW",0,0.959,0.314,536973,0.0689,0.561,"C",0.221,-22.931,"Major",0.049,128.888,"4/4",0.226,1756,"91","","classical"
"6988","Wolfgang Amadeus Mozart","Classical","Sonata for Piano and Violin in F, K.376: 2. Andante","5TEdnR4K4tGSk930WhbKXb",22,0.987,0.392,299000,0.069,0.123,"A#",0.11,-21.531,"Major",0.0492,119.193,"3/4",0.484,1756,"91","","classical"
"6989","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 14 in E-Flat Major, K. 449: III. Allegro ma non troppo (Live)","29kJuYbEsGHf2M05Mkcv8k",0,0.987,0.347,404907,0.223,0.91,"D#",0.688,-21.45,"Major",0.0394,110.531,"4/4",0.263,1756,"91","","classical"
"6990","Wolfgang Amadeus Mozart","Classical","Die Zauberflöte, K. 620, Act I: Du feines Täubchen, nur herein! (Live)","4C7qno1lgcY3rX4GdBxKLV",0,0.831,0.436,102667,0.137,0,"G",0.885,-20.944,"Major",0.0901,161.158,"4/4",0.408,1756,"91","","classical"
"6991","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 1 in F Major, K. 37: III. Rondo","0FmeQTW65Ow1hNYO3Lcr41",27,0.991,0.368,300267,0.123,0.928,"F",0.114,-21.931,"Major",0.036,136.968,"3/4",0.363,1756,"91","","classical"
"6992","Wolfgang Amadeus Mozart","Classical","Piano Sonata No.9 In D, K.311: 2. Andantino con espressione","1vFdEeorRahViRd3GvMn9d",47,0.995,0.396,344920,0.0218,0.931,"G",0.072,-26.974,"Major",0.0485,71.244,"4/4",0.371,1756,"91","","classical"
"6993","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 13 in C Major, K. 415: I. Allegro","33k5FEdOZtvP1XFCI9h4dX",10,0.942,0.371,642027,0.0887,0.833,"C",0.0754,-25.83,"Major",0.0359,134.725,"4/4",0.362,1756,"91","","classical"
"6994","Wolfgang Amadeus Mozart","Classical","Symphony No.40 In G Minor, K.550: 1. Molto allegro - Live","51d2gWkWaJ3iw4gf7XJiGI",30,0.977,0.316,519000,0.176,0.872,"G",0.176,-18.483,"Minor",0.0399,96.641,"4/4",0.151,1756,"91","","classical"
"6995","Wolfgang Amadeus Mozart","Classical","Sonata No. 14 in C Minor, K. 457: III. Allegro assai","75AvlXyV66pU6z8Odsn8lG",19,0.978,0.406,348093,0.0815,0.856,"C",0.137,-25.765,"Minor",0.0394,102.124,"4/4",0.204,1756,"91","","classical"
"6996","Wolfgang Amadeus Mozart","Classical","Symphony No. 40 in G Minor, K. 550: Symphony No. 40 in G Minor, K. 550: I. Molto allegro","5ZYEyAKw6SF4ApF5oI7Hue",29,0.95,0.343,435333,0.19,0.697,"G",0.0882,-18.8,"Minor",0.0414,114.806,"4/4",0.136,1756,"91","","classical"
"6997","Wolfgang Amadeus Mozart","Classical","La clemenza di Tito, K. 621, Act II: Torna di Tito a lato","31nDZyY9jY3Du2rxZ0ZlZN",0,0.969,0.298,137027,0.0526,0,"G",0.551,-27.488,"Major",0.0557,85.018,"3/4",0.217,1756,"91","","classical"
"6998","Wolfgang Amadeus Mozart","Classical","Piano Concerto No.20 in D minor, K.466: 3. Rondo (Allegro assai)","1OPjqkbD2W7sBNcZU5skdc",28,0.985,0.366,511413,0.124,0.915,"D",0.0797,-22.433,"Minor",0.0409,129.327,"4/4",0.193,1756,"91","","classical"
"6999","Wolfgang Amadeus Mozart","Classical","Die Entführung aus dem Serail, K.384 / Act 2: Nr. 11 Arie: ""Martern aller Arten"" - Live","0ZJvWrQ9JIHudZ0AbCjtuB",41,0.952,0.411,611803,0.119,0.00185,"C",0.0608,-17.215,"Major",0.0558,118.11,"4/4",0.0893,1756,"91","","classical"
"7000","Wolfgang Amadeus Mozart","Classical","Die Zauberflöte, K. 620: Bei Männern, welche Liebe fühlen","4afvvLqM0yevruHb68BFQ3",23,0.957,0.314,224400,0.129,0,"G#",0.359,-20.24,"Major",0.0917,100.249,"3/4",0.149,1756,"91","","classical"
"7001","Wolfgang Amadeus Mozart","Classical","Piano Sonata in C Major - KV 309 (1st Part) - Violin Version","2wcrLMk12goWDBPcLTu1bQ",12,0.978,0.34,421333,0.164,0.928,"C",0.0972,-13.08,"Major",0.0405,89.949,"4/4",0.365,1756,"91","","classical"
"7002","Wolfgang Amadeus Mozart","Classical","La clemenza di Tito, K. 621, Act II: S'altro che lacrime","74alBkL6JaxDicd8W9ZpHl",0,0.954,0.262,176333,0.12,0.196,"D",0.66,-23.775,"Major",0.0552,63.902,"4/4",0.0529,1756,"91","","classical"
"7003","Wolfgang Amadeus Mozart","Classical","Sonata for 2 Pianos in D Major, K.448/375a: II. Andante","1vHpAXiU5QjMabwsYKQh7l",35,0.988,0.346,476960,0.00521,0.931,"G",0.0765,-38.654,"Major",0.0412,91.345,"4/4",0.0965,1756,"91","","classical"
"7004","Wolfgang Amadeus Mozart","Classical","Church Sonata in E-Flat Major, K. 67 ""Epistle Sonata"" (Live)","12P3xTc2qcY5346l7Dw72N",17,0.763,0.219,162560,0.0614,0.856,"D#",0.252,-27.594,"Major",0.0367,99.536,"3/4",0.0755,1756,"91","","classical"
"7005","Wolfgang Amadeus Mozart","Classical","Clarinet Quintet in A Major, K. 581: III. Menuetto","5rvsjHiUvp2haXLIYEZ2qr",0,0.989,0.352,328400,0.0395,0.458,"A",0.0701,-18.91,"Major",0.0475,125.531,"3/4",0.384,1756,"91","","classical"
"7006","Wolfgang Amadeus Mozart","Classical","Mozart : Ein musikalischer Spaß K522 : IV Presto","4hfUBbVTfZ0MmtyLF4x36W",47,0.939,0.37,229640,0.173,0.691,"E",0.203,-19.405,"Major",0.0451,134.038,"4/4",0.412,1756,"91","","classical"
"7007","Wolfgang Amadeus Mozart","Classical","Violin Concerto No. 1 in B-Flat Major, K. 207 (Cadenza by J. Fischer & Y. Kreizberg): II. Adagio","1Olyd7wDgBsnwB9SupwHHc",30,0.942,0.243,474227,0.082,0.384,"D#",0.162,-21.789,"Major",0.0453,109.08,"3/4",0.0914,1756,"91","","classical"
"7008","Wolfgang Amadeus Mozart","Classical","Die Entführung aus dem Serail, K. 384, Act II: Wenn der Freude Tränen fliessen","5g0TigzfdV3f4eceJmPEdw",14,0.991,0.363,289293,0.077,0,"A#",0.536,-22.314,"Major",0.053,129.474,"3/4",0.119,1756,"91","","classical"
"7009","Wolfgang Amadeus Mozart","Classical","Requiem In D Minor, K.626: 3. Sequentia: Confutatis","3ELgtgCcgucSsQfWqjF6tO",37,0.993,0.125,144360,0.02,0.946,"D",0.139,-23.209,"Minor",0.0463,70.153,"4/4",0.0355,1756,"91","","classical"
"7010","Wolfgang Amadeus Mozart","Classical","Piano Trio in G, K.496: 1. Allegro","2uDSrkG8rbUcZu9cg1p47Y",22,0.973,0.403,514000,0.092,0.595,"G",0.194,-24.312,"Major",0.0382,130.786,"4/4",0.396,1756,"91","","classical"
"7011","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 23 in A Major, K. 488: II. Adagio","60i7X6YEDy43fwo7Jjo4jt",0,0.988,0.245,451867,0.0132,0.892,"F#",0.12,-26.487,"Minor",0.0358,80.901,"3/4",0.0523,1756,"91","","classical"
"7012","Wolfgang Amadeus Mozart","Classical","Le nozze di Figaro (The Marriage of Figaro), K. 492: Sull'aria che soave zeffiretto (arr. for flute, oboe and violin)","2UbhvsHmveP7xGh50m4BMM",32,0.99,0.339,131307,0.0687,0.904,"A#",0.106,-26.565,"Major",0.0548,74.881,"4/4",0.415,1756,"91","","classical"
"7013","Wolfgang Amadeus Mozart","Classical","Serenade in B flat, K.361 ""Gran partita"": 3. Adagio","0qsg5hwqGBvn0xp36rDjMk",24,0.991,0.154,339000,0.0384,0.902,"D#",0.109,-26.909,"Major",0.0405,68.199,"4/4",0.0393,1756,"91","","classical"
"7014","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 21 in C Major, K. 467: I. Allegro maestoso","4f9ZydAFCHA1ViyPnwyg4o",25,0.961,0.341,843013,0.194,0.903,"C",0.122,-17.987,"Major",0.0322,135.504,"4/4",0.202,1756,"91","","classical"
"7015","Wolfgang Amadeus Mozart","Classical","Divertimento in E-Flat Major, K. 113: III. Menuetto","1mUMnm3W2BLnUoKIMYRXlT",10,0.991,0.452,99867,0.0312,0.41,"A#",0.145,-23.276,"Major",0.0414,153.367,"4/4",0.383,1756,"91","","classical"
"7016","Wolfgang Amadeus Mozart","Classical","Concerto No. 4 in E-Flat Major, K.495: III. Rondo. Allegro Vivace","5Wawc2UZ2scEbF8sm8t5uq",23,0.993,0.417,238264,0.126,0.899,"A#",0.109,-21.573,"Major",0.0474,121.678,"4/4",0.517,1756,"91","","classical"
"7017","Wolfgang Amadeus Mozart","Classical","Le nozze di Figaro, K. 492 (Excerpts Sung in German): Wo Susanna nur bleibt - Wohin seid ihr, oh Stunden der Wonne","2h8Ga6t1vhz2bmPzwSwNI5",27,0.981,0.356,443640,0.128,0,"C",0.856,-19.055,"Major",0.0571,131.599,"4/4",0.145,1756,"91","","classical"
"7018","Wolfgang Amadeus Mozart","Classical","String Quartet No. 15 in D Minor, K. 421: I. Allegro","6eHtIE4WnkbHCppS54scNQ",22,0.967,0.316,419387,0.0882,0.772,"D",0.0369,-19.397,"Minor",0.038,90.981,"4/4",0.328,1756,"91","","classical"
"7019","Wolfgang Amadeus Mozart","Classical","Violin Concerto No. 4 in D Major, K. 218: II. Andante cantabile","40mO9o0Xtb2RELrJbeH0Km",32,0.97,0.245,461653,0.0481,0.136,"A",0.108,-25.418,"Major",0.0474,102.08,"4/4",0.181,1756,"91","","classical"
"7020","Wolfgang Amadeus Mozart","Classical","Concerto in E-Flat Major K. 495: I. Allegro maestoso","6X5Kg1OQEFcJCOd047jZI1",52,0.988,0.41,457067,0.0754,0.853,"D#",0.241,-21.036,"Major",0.0379,122.31,"4/4",0.155,1756,"91","","classical"
"7021","Wolfgang Amadeus Mozart","Classical","La clemenza di Tito, K. 621, Act I: Adesso, oh Sesto, parla per me","6QOkIwTCOPAVHpPIAkZIfL",0,0.938,0.446,140827,0.131,0,"G",0.478,-27.06,"Minor",0.139,123.672,"3/4",0.223,1756,"91","","classical"
"7022","Wolfgang Amadeus Mozart","Classical","La clemenza di Tito, K. 621, Act I: Del più sublime soglio","6vZJ09k91DfoFIb93Mz9Pg",0,0.976,0.321,176987,0.149,0.0288,"G",0.724,-23.635,"Major",0.0472,99.301,"4/4",0.178,1756,"91","","classical"
"7023","Wolfgang Amadeus Mozart","Classical","Fantasia in D Minor, K.397","2H80pfVM3uQQCdb86hmhxf",51,0.973,0.393,324187,0.146,0.786,"G",0.114,-25.025,"Major",0.0438,128.803,"4/4",0.18,1756,"91","","classical"
"7024","Wolfgang Amadeus Mozart","Classical","La clemenza di Tito, K. 621, Act I: Overture","0OpVTO02W16jEVbSwvOjRM",0,0.952,0.302,285373,0.0959,0.915,"C",0.418,-22.569,"Major",0.0422,149.162,"4/4",0.4,1756,"91","","classical"
"7025","Wolfgang Amadeus Mozart","Classical","Piano Sonata No. 8 in A Minor, K. 310/300d: I. Allegro maestoso","7DElbqCDBbLh6uBy7eHykQ",0,0.989,0.311,350787,0.191,0.933,"A",0.121,-21.363,"Minor",0.0348,128.184,"4/4",0.336,1756,"91","","classical"
"7026","Wolfgang Amadeus Mozart","Classical","Sonata No. 18 (3rd Movement Allegro assai) - Violin Version","0Hl7hRfZg87z374ftljXY4",3,0.983,0.23,482000,0.0701,0.772,"C",0.0757,-17.731,"Minor",0.049,119.772,"3/4",0.0613,1756,"91","","classical"
"7027","Wolfgang Amadeus Mozart","Classical","Violin Concerto No. 1 in B-Flat Major, K. 207 - Cadenza: Giovanni Sollima: 3. Presto","2DziBZTL8cUrc0Pfvlpdq5",34,0.977,0.533,367138,0.107,0.775,"A#",0.101,-22.01,"Major",0.0599,79.227,"4/4",0.662,1756,"91","","classical"
"7028","Wolfgang Amadeus Mozart","Classical","Don Giovanni, K. 527: Ah taci ingiusto core","5PcT9QgTJLAYqwxLjRKKRp",22,0.947,0.288,245827,0.249,5.1e-05,"E",0.453,-18.8,"Major",0.0554,128.846,"3/4",0.237,1756,"91","","classical"
"7029","Wolfgang Amadeus Mozart","Classical","Mozart: Piano Concerto No. 27 in B-Flat Major, K. 595: III. Allegro","5wed8MMbXMVXV07oOuI92S",23,0.991,0.323,528747,0.0912,0.916,"A#",0.084,-23.922,"Major",0.0469,78.651,"3/4",0.383,1756,"91","","classical"
"7030","Wolfgang Amadeus Mozart","Classical","Concerto No. 2 in E-Flat Major, K.417: I. Allegro","7B7uuJxsw4DCPySz21DstF",21,0.99,0.323,380472,0.0546,0.915,"D#",0.0725,-22.47,"Major",0.04,124.164,"4/4",0.225,1756,"91","","classical"
"7031","Wolfgang Amadeus Mozart","Classical","Clarinet Quintet in A Major, K. 581: II. Larghetto","3ifuVbLyMGMel8oXJM3kOl",0,0.986,0.0942,408240,0.0236,0.92,"D",0.0775,-25.293,"Major",0.0425,86.079,"4/4",0.0853,1756,"91","","classical"
"7032","Wolfgang Amadeus Mozart","Classical","Le Nozze di Figaro, K. 492: Sinfonia","4rjnWmrSRqXVkFWdKMG3pV",64,0.839,0.386,251200,0.0738,0.947,"D",0.155,-19.369,"Major",0.0433,142.499,"4/4",0.172,1756,"91","","classical"
"7033","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 20 in D Minor, K. 466: 1. Allegro (Cadenza by Beethoven)","3ccv5Oo7c7oEls8lrKyOML",29,0.983,0.35,849000,0.179,0.901,"D",0.0903,-17.244,"Minor",0.0346,138.861,"4/4",0.18,1756,"91","","classical"
"7034","Wolfgang Amadeus Mozart","Classical","Piano Sonata No. 17 in B-Flat Major, K. 570: III. Allegretto","1p1h9lvWXd7QMSAQYTeGAq",31,0.995,0.464,192800,0.118,0.911,"A#",0.0931,-24.641,"Major",0.0575,158.408,"4/4",0.789,1756,"91","","classical"
"7035","Wolfgang Amadeus Mozart","Classical","Sonata in C major (fragment) - Violin Version","5X2Jrt3JNIaAF2gfijzoPZ",13,0.987,0.268,56000,0.221,0.855,"C",0.0799,-11.074,"Major",0.0612,179.731,"4/4",0.44,1756,"91","","classical"
"7036","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 4 in G Major, K. 41: I. Allegro","1o164cZ0Ody9XOO8I4BWyk",26,0.994,0.315,315933,0.106,0.876,"G",0.17,-21.984,"Major",0.0376,136.115,"3/4",0.342,1756,"91","","classical"
"7037","Wolfgang Amadeus Mozart","Classical","Requiem in D Minor, K. 626: IIIe. Sequence No. 5, Confutatis maledictis (Live)","7gRc34ApzVfvDgjQgRWEeD",12,0.995,0.156,135467,0.105,0.972,"F",0.196,-21.497,"Major",0.043,75.604,"4/4",0.0356,1756,"91","","classical"
"7038","Wolfgang Amadeus Mozart","Classical","La clemenza di Tito, K. 621, Act II: Tu fosti tradito","5d5jSRvvWmKG9Ie3TijXqp",0,0.986,0.209,166427,0.0703,0,"F",0.227,-24.057,"Major",0.0644,70.23,"3/4",0.136,1756,"91","","classical"
"7039","Wolfgang Amadeus Mozart","Classical","Die Zauberflöte, K. 620: Act II: Pa-Pa-Pa-Pa-Pa-Pa-Papagena! (Papageno, Papagena)","459vUKlvigDw1BoqAwDIds",20,0.975,0.473,150120,0.194,0.106,"G",0.131,-19.132,"Major",0.0441,109.963,"4/4",0.489,1756,"91","","classical"
"7040","Wolfgang Amadeus Mozart","Classical","Requiem in D Minor, K. 626 (Süssmayr - Dutron 2016 completion): I. Introitus - Kyrie","5NrI5WI3LnX7YXUjNBj2oj",35,0.928,0.259,152480,0.325,0.287,"A",0.0487,-18.503,"Minor",0.0377,92.649,"3/4",0.346,1756,"91","","classical"
"7041","Wolfgang Amadeus Mozart","Classical","La clemenza di Tito, K. 621, Act I: Marcia","1p7HnO1lFJjUR7WoWAzhEE",0,0.957,0.535,64853,0.23,0.925,"D#",0.3,-16.614,"Major",0.0518,113.364,"4/4",0.432,1756,"91","","classical"
"7042","Wolfgang Amadeus Mozart","Classical","Symphony No.35 In D, K.385 ""Haffner"": 4. Finale (Presto) - Live","41urJjEVSuP5iNv9JTgSpC",55,0.916,0.391,215667,0.212,0.813,"D",0.109,-17.748,"Major",0.0399,74.751,"4/4",0.529,1756,"91","","classical"
"7043","Wolfgang Amadeus Mozart","Classical","Piano Sonata No. 16 in C Major, K545: II. Andante","7dfBOZu3zXRLpzkICh446F",26,0.995,0.277,410387,0.0119,0.905,"G",0.0774,-37.399,"Major",0.0532,65.036,"3/4",0.305,1756,"91","","classical"
"7044","Wolfgang Amadeus Mozart","Classical","Le nozze di Figaro, K.492 / Act 3: ""Dove sono i bei momenti""","56K0Mkop3EG2rOLP53LEtO",37,0.985,0.319,288920,0.0729,0.00242,"C",0.0915,-21.63,"Major",0.0583,85.134,"3/4",0.0885,1756,"91","","classical"
"7045","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 24 in C Minor, K. 491: III. Allegretto","7ymm83FDIZE8zVXffT9qa2",25,0.983,0.346,592267,0.123,0.923,"G#",0.227,-22.928,"Major",0.0356,138.712,"4/4",0.152,1756,"91","","classical"
"7046","Wolfgang Amadeus Mozart","Classical","Six Ländler, K.606","0aLLldt645fB0oreHdFuvY",35,0.705,0.408,317000,0.112,0.207,"A#",0.191,-21.746,"Major",0.0539,144.629,"4/4",0.286,1756,"91","","classical"
"7047","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 11 in F Major, K. 413 (Version for Piano & String Quintet): I. Allegro","48211jzFG0wae7lk4dwQt6",23,0.976,0.404,525685,0.256,0.73,"F",0.116,-16.633,"Major",0.0341,148.665,"3/4",0.541,1756,"91","","classical"
"7048","Wolfgang Amadeus Mozart","Classical","Serenade In G Major: Eine Kleine Nachtmusik, K. 525: I. Allegro","53KU8BrYZuxZOb3jqDm4ix",52,0.723,0.39,468133,0.0432,0.000303,"F#",0.108,-24.344,"Major",0.0506,147.436,"4/4",0.326,1756,"91","","classical"
"7049","Wolfgang Amadeus Mozart","Classical","Symphony No.25 in G minor, K.183: 1. Allegro con brio","0MSjo5I8GRISoQiFiT42GD",24,0.988,0.473,460000,0.175,0.924,"G",0.111,-16.656,"Minor",0.0395,79.772,"4/4",0.32,1756,"91","","classical"
"7050","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 8 in C Major, K. 246 ""Lützow"": II. Andante","5VRyFYf4qi09gjqrvQsAKe",10,0.985,0.246,466160,0.0367,0.738,"F",0.129,-28.421,"Major",0.0439,176.13,"4/4",0.172,1756,"91","","classical"
"7051","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 2 in B-Flat Major, K. 39: III. Molto allegro","0LzCfMUj8dRikwu7Oq57Ks",27,0.991,0.31,230773,0.143,0.767,"A#",0.108,-22.177,"Major",0.0382,152.06,"4/4",0.464,1756,"91","","classical"
"7052","Wolfgang Amadeus Mozart","Classical","Requiem in D Minor, K. 626: 3. Sequentia: Recordare - Live","1MLzdPny9GBqK7WUZ27irE",37,0.952,0.255,304493,0.129,0.00972,"F",0.132,-23.965,"Major",0.0432,79.733,"3/4",0.132,1756,"91","","classical"
"7053","Wolfgang Amadeus Mozart","Classical","Piano Sonata No. 10 in C Major, K. 330: I. Allegro moderato","4AwUWcxVyaMehfk3JDsTc8",0,0.994,0.359,369160,0.0298,0.931,"C",0.0702,-30.033,"Major",0.0397,141.49,"4/4",0.616,1756,"91","","classical"
"7054","Wolfgang Amadeus Mozart","Classical","Violin Concerto No. 3 in G Major, K. 216: III. Rondeau. Allegro","36ZJUBOCI9ejzvERIamkrI",0,0.938,0.429,397093,0.116,0.21,"G",0.364,-20.84,"Major",0.0446,141.889,"3/4",0.487,1756,"91","","classical"
"7055","Wolfgang Amadeus Mozart","Classical","Le nozze di Figaro, K. 492 (Excerpts Sung in German): O säume länger nicht","4wIT9YfnzNNGwSrgWWc01c",31,0.993,0.293,228640,0.0297,0.000254,"F",0.0919,-26.782,"Major",0.047,102.613,"3/4",0.194,1756,"91","","classical"
"7056","Wolfgang Amadeus Mozart","Classical","3 German Dances, K. 605: No. 3, German Dance in C Major ""Die Schlittenfahrt""","0JJ3gsZBix6R45X86bQ7Lg",0,0.674,0.427,194627,0.102,0.27,"C",0.1,-16.072,"Major",0.0317,137.661,"3/4",0.568,1756,"91","","classical"
"7057","Wolfgang Amadeus Mozart","Classical","Symphony No. 41 in C Major, K. 551 ""Jupiter"": II. Andante cantabile (Live)","0bHULAnRqsnYMGqzuCKmK2",29,0.965,0.0965,660187,0.0206,0.843,"F",0.0877,-27.968,"Major",0.0494,79.601,"4/4",0.04,1756,"91","","classical"
"7058","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 17 in G Major, K. 453: I. Allegro","7y44sIxPSAhs63rK27eI8E",25,0.986,0.351,790387,0.093,0.916,"G",0.0812,-21.391,"Major",0.0379,122.978,"4/4",0.149,1756,"91","","classical"
"7059","Wolfgang Amadeus Mozart","Classical","Piano Concerto No.20 in D minor, K.466: 1. Allegro","26Sy5Q3KlhTap2zVcAAVFc",31,0.981,0.327,918413,0.0775,0.801,"D",0.0786,-24.232,"Minor",0.0401,128.069,"4/4",0.149,1756,"91","","classical"
"7060","Wolfgang Amadeus Mozart","Classical","Cassation in G Major, K. 63: IV. Menuet - Trio","7rBxBCtsaVauRfMPQlTUxr",13,0.884,0.338,174067,0.0621,0.67,"G",0.125,-22.027,"Major",0.0521,181.911,"3/4",0.393,1756,"91","","classical"
"7061","Wolfgang Amadeus Mozart","Classical","Sehnsucht nach dem Frühling, K. 596","5ZgO5yE1CtHDcUrkCcdcMM",0,0.995,0.58,138880,0.0203,0.303,"F",0.0865,-28.811,"Major",0.0868,120.615,"4/4",0.686,1756,"91","","classical"
"7062","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 21 in C Major, K. 467: Andante","5Gi7TsxXREOKt1LhXj3FDT",35,0.977,0.172,438000,0.105,0.871,"F",0.0987,-20.553,"Major",0.038,176.597,"3/4",0.103,1756,"91","","classical"
"7063","Wolfgang Amadeus Mozart","Classical","Mozart: Die Zauberflöte, K. 620, Act 2: ""Der Hölle Rache kocht in meinem Herzen"" (Königin)","2IRMCtPrxmJwpyfCF8WcJA",32,0.944,0.434,182893,0.278,0.000193,"D",0.0736,-15.908,"Minor",0.103,147.96,"4/4",0.163,1756,"91","","classical"
"7064","Wolfgang Amadeus Mozart","Classical","Fantasia in D Minor, K. 397/385g","09Yy9Y6lfyYrx4XUBXkuv7",0,0.968,0.453,338467,0.194,0.9,"F",0.053,-23.39,"Major",0.0468,122.519,"4/4",0.127,1756,"91","","classical"
"7065","Wolfgang Amadeus Mozart","Classical","Così fan tutte, K. 588: Sento, o Dio","49GwmcEiGRcxViC5fvxGjE",24,0.953,0.375,200573,0.125,0,"D#",0.118,-22.603,"Major",0.12,80.676,"3/4",0.197,1756,"91","","classical"
"7066","Wolfgang Amadeus Mozart","Classical","Piano Concerto No. 24 in C Minor, K. 491: I. Allegro","0rjM9ft2QfE5ewbqC2RU7k",26,0.983,0.328,928787,0.166,0.909,"C",0.118,-18.678,"Minor",0.0372,126.898,"3/4",0.151,1756,"91","","classical"
